Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft),AVG_Speed =,50.79323461
9/5/2024, 8:57 AM GMT-4,1960,21.21609566,57.91141227,44.37587487,-72.89317997,15.21982438,332.1349505,,
9/5/2024, 8:57 AM GMT-4,1961,21.23215721,58.0163412,44.37579584,-72.89287371,15.21968045,334.4595616,,
9/5/2024, 8:57 AM GMT-4,1962,21.24824305,58.10784734,44.37571614,-72.89256726,15.21803624,334.4658532,,
9/5/2024, 8:57 AM GMT-4,1963,21.26430458,58.03819908,44.37563862,-72.89226024,15.21891858,333.3637712,,
9/5/2024, 8:57 AM GMT-4,1964,21.28029181,58.00100271,44.37555897,-72.8919559,15.21751216,337.8732095,,
9/5/2024, 8:57 AM GMT-4,1965,21.2963377,58.09649814,44.37548216,-72.89164887,15.21812229,336.1556562,,
9/5/2024, 8:57 AM GMT-4,1966,21.31244446,58.09136113,44.37540185,-72.89134228,15.22308778,332.8865225,,
9/5/2024, 8:57 AM GMT-4,1967,21.32855166,58.0444582,44.37532103,-72.89103595,15.22731016,334.1953406,,
9/5/2024, 8:57 AM GMT-4,1968,21.34470848,58.00790609,44.37523929,-72.89072902,15.23114614,330.9228994,,
9/5/2024, 8:57 AM GMT-4,1969,21.36070041,57.89907748,44.37515779,-72.89042554,15.2364073,331.2726031,,
9/5/2024, 8:57 AM GMT-4,1970,21.37649948,57.17032217,44.3750735,-72.89012775,15.2375243,332.8705711,,
9/5/2024, 8:57 AM GMT-4,1971,21.39216323,56.28367214,44.37499022,-72.88983235,15.23766197,330.5664249,,
9/5/2024, 8:57 AM GMT-4,1972,21.40764216,55.41544537,44.3749074,-72.88954074,15.23636506,327.6606006,,
9/5/2024, 8:57 AM GMT-4,1973,21.42274642,54.44705975,44.37482589,-72.88925656,15.23162329,326.5837139,,
9/5/2024, 8:58 AM GMT-4,1974,21.43763692,53.53609,44.37474524,-72.88897658,15.23009953,326.7518674,,
9/5/2024, 8:58 AM GMT-4,1975,21.45222439,52.56720946,44.37466714,-72.88870178,15.22790777,323.4734399,,
9/5/2024, 8:58 AM GMT-4,1976,21.46659916,51.60356405,44.37458894,-72.88843169,15.22445039,324.200748,,
9/5/2024, 8:58 AM GMT-4,1977,21.4807454,50.6070017,44.37451357,-72.888165,15.21782974,322.5350857,,
9/5/2024, 8:58 AM GMT-4,1978,21.49444513,49.48316614,44.37443941,-72.88790738,15.21711323,324.7960115,,
9/5/2024, 8:58 AM GMT-4,1979,21.5077163,48.22145485,44.37436899,-72.88765703,15.195557,325.7438862,,
9/5/2024, 8:58 AM GMT-4,1980,21.52080662,46.91794777,44.37429881,-72.88741049,15.19194161,324.0832013,,
9/5/2024, 8:58 AM GMT-4,1981,21.53327114,44.58296033,44.37423265,-72.88717538,15.18727649,322.8369575,,
9/5/2024, 8:58 AM GMT-4,1982,21.54487636,41.94509853,44.37417319,-72.88695531,15.183938,321.439415,,
9/5/2024, 8:58 AM GMT-4,1983,21.55585396,39.56252124,44.3741148,-72.8867483,15.18084983,321.9962944,,
9/5/2024, 8:58 AM GMT-4,1984,21.56631695,37.54374989,44.37406076,-72.88655013,15.17613308,322.5145109,,
9/5/2024, 8:58 AM GMT-4,1985,21.57595858,35.2311238,44.37401012,-72.88636797,15.1750724,322.2795134,,
9/5/2024, 8:58 AM GMT-4,1986,21.5852837,33.28827477,44.37396074,-72.886192,15.17285091,320.9998406,,
9/5/2024, 8:58 AM GMT-4,1987,21.59398545,31.70566478,44.37391553,-72.88602733,15.1722533,322.1087008,,
9/5/2024, 8:58 AM GMT-4,1988,21.60249196,30.70183851,44.37387108,-72.88586649,15.17092511,322.1646573,,
9/5/2024, 8:58 AM GMT-4,1989,21.61076179,29.7350294,44.37382811,-72.88570999,15.16633038,322.6543132,,
9/5/2024, 8:58 AM GMT-4,1990,21.61855597,28.64062711,44.37378695,-72.88556285,15.16641486,326.2547294,,
9/5/2024, 8:58 AM GMT-4,1991,21.62613639,27.60057512,44.37374743,-72.88541947,15.16634446,327.9474496,,
9/5/2024, 8:58 AM GMT-4,1992,21.63331292,26.51365861,44.37370929,-72.88528412,15.16569053,328.2965468,,
9/5/2024, 8:58 AM GMT-4,1993,21.64033229,25.4116212,44.37367477,-72.88515028,15.16482071,328.2441079,,
9/5/2024, 8:58 AM GMT-4,1994,21.64725004,25.24503966,44.3736411,-72.88501818,15.16649465,329.3881914,,
9/5/2024, 8:58 AM GMT-4,1995,21.65451267,26.75331024,44.37360381,-72.88488051,15.17308088,334.5941188,,
9/5/2024, 8:58 AM GMT-4,1996,21.66223682,28.90366621,44.37356622,-72.88473302,15.17829512,338.4364922,,
9/5/2024, 8:58 AM GMT-4,1997,21.67084415,31.54910125,44.37352352,-72.88456908,15.17997844,340.9887306,,
9/5/2024, 8:58 AM GMT-4,1998,21.68030531,33.87184136,44.37347512,-72.88438964,15.16385546,341.4982737,,
9/5/2024, 8:58 AM GMT-4,1999,21.69010327,35.30710799,44.37342717,-72.88420268,15.14428762,342.5836327,,
9/5/2024, 8:58 AM GMT-4,2000,21.70008859,36.06990665,44.37337606,-72.88401331,15.14619465,344.7786209,,
9/5/2024, 8:58 AM GMT-4,2001,21.71016961,36.68132572,44.37332723,-72.8838207,15.14607263,346.6592528,,
9/5/2024, 8:58 AM GMT-4,2002,21.72067856,37.61041579,44.37327684,-72.88361967,15.15079876,347.7622665,,
9/5/2024, 8:58 AM GMT-4,2003,21.73133591,38.47080905,44.37322786,-72.88341478,15.16961255,351.5740465,,
9/5/2024, 8:58 AM GMT-4,2004,21.74204135,38.85638327,44.37318332,-72.8832069,15.18126909,356.1211435,,
9/5/2024, 8:58 AM GMT-4,2005,21.75288266,39.36581312,44.37313062,-72.88299986,15.18515826,357.7492309,,
9/5/2024, 8:58 AM GMT-4,2006,21.76398047,40.16543695,44.37307601,-72.88278826,15.19005491,359.164921,,
9/5/2024, 8:58 AM GMT-4,2007,21.77533884,40.80203333,44.37302099,-72.88257125,15.18859061,360.4672985,,
9/5/2024, 8:58 AM GMT-4,2008,21.78651833,40.81989766,44.37296661,-72.88235777,15.18564792,364.962545,,
9/5/2024, 8:58 AM GMT-4,2009,21.79782574,40.95435157,44.3729129,-72.88214122,15.18901457,366.1974744,,
9/5/2024, 8:58 AM GMT-4,2010,21.80923543,41.23954934,44.372868,-72.88191862,15.19824468,365.7212815,,
9/5/2024, 8:58 AM GMT-4,2011,21.82061631,41.4423502,44.37283107,-72.88169377,15.21411266,367.0471481,,
9/5/2024, 8:58 AM GMT-4,2012,21.83215498,41.72042272,44.37280102,-72.88146367,15.21771241,367.7332841,,
9/5/2024, 8:58 AM GMT-4,2013,21.84361461,41.71346814,44.37278294,-72.88123274,15.20027531,369.2933089,,
9/5/2024, 8:58 AM GMT-4,2014,21.85533636,42.00479704,44.37277995,-72.88099516,15.19386742,366.0394364,,
9/5/2024, 8:58 AM GMT-4,2015,21.86715218,42.29131746,44.37279189,-72.88075622,15.18272088,365.4073857,,
9/5/2024, 8:58 AM GMT-4,2016,21.87891054,42.57684377,44.37282026,-72.88052118,15.19577758,363.0275298,,
9/5/2024, 8:58 AM GMT-4,2017,21.89095972,43.09673536,44.3728597,-72.88028324,15.20573516,361.7669796,,
9/5/2024, 8:58 AM GMT-4,2018,21.9028349,43.30876065,44.37290265,-72.88005013,15.17194198,361.2785226,,
9/5/2024, 8:58 AM GMT-4,2019,21.91461395,43.47311502,44.37294713,-72.8798196,15.13713349,360.5591714,,
9/5/2024, 8:58 AM GMT-4,2020,21.92681106,43.60765853,44.3729966,-72.87958222,15.13523115,358.5682818,,
9/5/2024, 8:58 AM GMT-4,2021,21.93894687,43.49720007,44.3730439,-72.87934527,15.12248421,358.0395702,,
9/5/2024, 8:58 AM GMT-4,2022,21.95102504,43.27062989,44.37308811,-72.87910837,15.12957731,354.6533755,,
9/5/2024, 8:58 AM GMT-4,2023,21.96294065,42.74293465,44.37312507,-72.87887242,15.19265499,350.207684,,
9/5/2024, 8:58 AM GMT-4,2024,21.97437222,41.57329269,44.37315343,-72.8786441,15.30369172,345.4351139,,
9/5/2024, 8:58 AM GMT-4,2025,21.98524724,40.15918209,44.37316143,-72.87842393,15.5767999,335.2853359,,
9/5/2024, 8:58 AM GMT-4,2026,21.99611022,39.3094255,44.37314084,-72.87820561,15.41605508,328.6561185,,
9/5/2024, 8:58 AM GMT-4,2027,22.0077858,40.33480886,44.37312096,-72.87797056,15.23558128,338.153457,,
9/5/2024, 8:58 AM GMT-4,2028,22.01940085,41.28895251,44.37308427,-72.87774077,15.23700961,344.0273168,,
9/5/2024, 8:58 AM GMT-4,2029,22.0311167,42.02285336,44.37303307,-72.87751433,15.20380622,349.1521485,,
9/5/2024, 8:58 AM GMT-4,2030,22.04299656,42.75832007,44.37296658,-72.87729219,15.18976549,351.345552,,
9/5/2024, 8:58 AM GMT-4,2031,22.05500157,43.4199231,44.37288122,-72.87708014,15.17107216,352.6845042,,
9/5/2024, 8:58 AM GMT-4,2032,22.06734146,44.38115786,44.37278744,-72.87686716,15.16235361,356.2548201,,
9/5/2024, 8:58 AM GMT-4,2033,22.07994268,45.32085474,44.37268982,-72.87665128,15.17442003,357.2405965,,
9/5/2024, 8:59 AM GMT-4,2034,22.09288939,46.5165316,44.37258759,-72.87643122,15.18649115,359.2246457,,
9/5/2024, 8:59 AM GMT-4,2035,22.106028,47.54274268,44.37248437,-72.87620742,15.20419576,361.6792187,,
9/5/2024, 8:59 AM GMT-4,2036,22.11947025,48.67833277,44.37238077,-72.87597667,15.22065822,363.7013137,,
9/5/2024, 8:59 AM GMT-4,2037,22.13336941,50.14864326,44.37227471,-72.87573714,15.22095859,364.5644487,,
9/5/2024, 8:59 AM GMT-4,2038,22.14755068,51.52014315,44.37217299,-72.87548736,15.24083306,365.6227049,,
9/5/2024, 8:59 AM GMT-4,2039,22.16218594,52.93957423,44.37207299,-72.87522573,15.25171834,365.568622,,
9/5/2024, 8:59 AM GMT-4,2040,22.17708399,53.8246072,44.37197434,-72.87495711,15.25544011,365.831245,,
9/5/2024, 8:59 AM GMT-4,2041,22.19232232,55.13645552,44.37188005,-72.87467779,15.26236896,366.648769,,
9/5/2024, 8:59 AM GMT-4,2042,22.20803072,56.7807288,44.37178818,-72.87438645,15.26907722,368.5910874,,
9/5/2024, 8:59 AM GMT-4,2043,22.2241755,58.21721354,44.37169915,-72.87408379,15.2725346,368.4304291,,
9/5/2024, 8:59 AM GMT-4,2044,22.2404098,58.8442271,44.37161485,-72.87377656,15.27321513,368.0331437,,
9/5/2024, 8:59 AM GMT-4,2045,22.256967,59.84764591,44.37153208,-72.87346153,15.27776761,366.0030329,,
9/5/2024, 8:59 AM GMT-4,2046,22.27382723,60.69226123,44.37144832,-72.87314047,15.28685849,365.5704649,,
9/5/2024, 8:59 AM GMT-4,2047,22.2908952,61.60136646,44.37136413,-72.87281514,15.28613103,365.5071683,,
9/5/2024, 8:59 AM GMT-4,2048,22.30819712,62.24217826,44.37127939,-72.87248506,15.2853582,365.0717252,,
9/5/2024, 8:59 AM GMT-4,2049,22.32559845,62.67992894,44.37119486,-72.87215272,15.27077306,362.4762702,,
9/5/2024, 8:59 AM GMT-4,2050,22.3429979,62.73391018,44.37110805,-72.87182159,15.27023959,357.2185473,,
9/5/2024, 8:59 AM GMT-4,2051,22.36033787,62.63211296,44.37101966,-72.87149255,15.26769739,355.3512127,,
9/5/2024, 8:59 AM GMT-4,2052,22.37751072,62.07837429,44.37093314,-72.87116616,15.26951839,353.531404,,
9/5/2024, 8:59 AM GMT-4,2053,22.39453547,61.24806067,44.37085091,-72.87084079,15.27321826,351.0405485,,
9/5/2024, 8:59 AM GMT-4,2054,22.41130153,60.23433798,44.37076953,-72.87052056,15.2758199,350.5326283,,
9/5/2024, 8:59 AM GMT-4,2055,22.42769027,59.31256943,44.37068738,-72.87020885,15.28084483,350.5753006,,
9/5/2024, 8:59 AM GMT-4,2056,22.44398544,58.70727295,44.3706052,-72.86989918,15.26707162,351.1281361,,
9/5/2024, 8:59 AM GMT-4,2057,22.4600735,58.24189166,44.37052489,-72.86959303,15.2682997,351.4150977,,
9/5/2024, 8:59 AM GMT-4,2058,22.47607094,57.97984028,44.37044452,-72.86928886,15.26924148,354.0857029,,
9/5/2024, 8:59 AM GMT-4,2059,22.49212078,57.97085052,44.37036468,-72.86898329,15.26634729,352.7192509,,
9/5/2024, 8:59 AM GMT-4,2060,22.50824039,58.02640615,44.37028349,-72.86867691,15.26872366,352.5641805,,
9/5/2024, 8:59 AM GMT-4,2061,22.52434259,58.12292557,44.37020136,-72.86837139,15.26813387,353.5428333,,
9/5/2024, 8:59 AM GMT-4,2062,22.54045132,58.15157163,44.37012137,-72.86806463,15.26871271,354.434385,,
9/5/2024, 8:59 AM GMT-4,2063,22.55653722,58.06623929,44.3700406,-72.86775875,15.2702302,355.3657657,,
9/5/2024, 8:59 AM GMT-4,2064,22.57258827,58.0305789,44.36996196,-72.86745255,15.27371105,355.400635,,
9/5/2024, 8:59 AM GMT-4,2065,22.5886306,58.03220448,44.36988312,-72.86714664,15.27827135,356.1207864,,
9/5/2024, 8:59 AM GMT-4,2066,22.60472419,58.09906237,44.36980302,-72.86684026,15.27882203,356.708662,,
9/5/2024, 8:59 AM GMT-4,2067,22.6208958,58.12407755,44.36972205,-72.86653264,15.28427719,354.9660199,,
9/5/2024, 8:59 AM GMT-4,2068,22.63700371,58.04980428,44.36964177,-72.86622604,15.29196947,355.3839536,,
9/5/2024, 8:59 AM GMT-4,2069,22.6530457,57.96381487,44.36956191,-72.86592066,15.29587271,355.1835679,,
9/5/2024, 8:59 AM GMT-4,2070,22.66911056,57.93691811,44.36948213,-72.86561474,15.29919712,355.2716024,,
9/5/2024, 8:59 AM GMT-4,2071,22.68509945,57.9355656,44.36940199,-72.86531064,15.30099152,355.2841997,,
9/5/2024, 8:59 AM GMT-4,2072,22.7011938,58.00570452,44.3693227,-72.86500383,15.30380592,355.243738,,
9/5/2024, 8:59 AM GMT-4,2073,22.71725683,57.98423917,44.36924299,-72.86469792,15.31137931,355.7801735,,
9/5/2024, 8:59 AM GMT-4,2074,22.73331893,57.9839789,44.36916314,-72.86439209,15.31271377,355.9479658,,
9/5/2024, 8:59 AM GMT-4,2075,22.74939978,57.96199302,44.3690843,-72.86408535,15.30415009,355.5624861,,
9/5/2024, 8:59 AM GMT-4,2076,22.76553464,58.0132735,44.36900605,-72.86377715,15.31095535,354.3733683,,
9/5/2024, 8:59 AM GMT-4,2077,22.78149998,57.99517451,44.36892718,-72.86347292,15.31421405,356.4223656,,
9/5/2024, 8:59 AM GMT-4,2078,22.7976081,58.02612455,44.36884646,-72.86316655,15.32153244,359.6713552,,
9/5/2024, 8:59 AM GMT-4,2079,22.81369724,58.06601316,44.36876626,-72.86286032,15.31849432,360.6863367,,
9/5/2024, 8:59 AM GMT-4,2080,22.82972578,58.00794449,44.36868555,-72.86255567,15.32257591,362.8130911,,
9/5/2024, 8:59 AM GMT-4,2081,22.84579464,57.99836167,44.3686058,-72.86224965,15.32461123,362.8197767,,
9/5/2024, 8:59 AM GMT-4,2082,22.86187874,57.99887366,44.36852615,-72.86194325,15.32765717,362.0703928,,
9/5/2024, 8:59 AM GMT-4,2083,22.87794754,58.01139192,44.36844567,-72.86163761,15.32594725,362.4564144,,
9/5/2024, 8:59 AM GMT-4,2084,22.89399451,57.90184225,44.36836601,-72.86133201,15.32807487,362.9352896,,
9/5/2024, 8:59 AM GMT-4,2085,22.91004213,57.82226984,44.36828432,-72.86102746,15.32678265,365.0220289,,
9/5/2024, 8:59 AM GMT-4,2086,22.92589556,57.59263196,44.36820428,-72.86072625,15.32272922,369.0092458,,
9/5/2024, 8:59 AM GMT-4,2087,22.94192963,57.56771918,44.3681257,-72.86042039,15.32087538,367.1513345,,
9/5/2024, 8:59 AM GMT-4,2088,22.95783642,57.571653,44.36804514,-72.86011829,15.3200697,370.612105,,
9/5/2024, 8:59 AM GMT-4,2089,22.97388458,57.66052664,44.36796543,-72.8598127,15.31500565,372.7942979,,
9/5/2024, 8:59 AM GMT-4,2090,22.9898773,57.73943773,44.36788607,-72.85950813,15.30817224,373.0231162,,
9/5/2024, 8:59 AM GMT-4,2091,23.00594109,57.94288711,44.36780496,-72.85920293,15.30424709,374.3538591,,
9/5/2024, 8:59 AM GMT-4,2092,23.02209725,58.19606819,44.36772361,-72.85889585,15.30080066,374.6584807,,
9/5/2024, 8:59 AM GMT-4,2093,23.03820612,58.34112891,44.36764248,-72.85858968,15.29887798,373.5073818,,
9/5/2024, 9:00 AM GMT-4,2094,23.05443514,58.48788348,44.36756097,-72.85828111,15.28996075,372.9268792,,
9/5/2024, 9:00 AM GMT-4,2095,23.07055505,58.50659687,44.3674786,-72.85797536,15.29552541,375.1249279,,
9/5/2024, 9:00 AM GMT-4,2096,23.08673288,58.52826275,44.36739452,-72.85766925,15.30022808,376.9131259,,
9/5/2024, 9:00 AM GMT-4,2097,23.10298344,58.57857044,44.36731466,-72.85735938,15.30828644,371.8103956,,
9/5/2024, 9:00 AM GMT-4,2098,23.11924158,58.57273797,44.36723301,-72.85705026,15.31015436,370.7480147,,
9/5/2024, 9:00 AM GMT-4,2099,23.13543696,58.5064006,44.36715142,-72.85674246,15.31382294,369.4837188,,
9/5/2024, 9:00 AM GMT-4,2100,23.15159145,58.31845611,44.36707111,-72.85643489,15.32028402,365.8669721,,
9/5/2024, 9:00 AM GMT-4,2101,23.16766282,58.11030918,44.36699028,-72.85612938,15.32583461,366.6615646,,
9/5/2024, 9:00 AM GMT-4,2102,23.18374748,58.044855,44.36691021,-72.85582319,15.33024316,364.6321491,,
9/5/2024, 9:00 AM GMT-4,2103,23.19977327,57.89532713,44.36682989,-72.8555184,15.3328495,363.141784,,
9/5/2024, 9:00 AM GMT-4,2104,23.21572732,57.76876219,44.36675192,-72.85521397,15.33832812,362.9066158,,
9/5/2024, 9:00 AM GMT-4,2105,23.2317368,57.73872094,44.36667231,-72.85490917,15.33985813,362.3659609,,
9/5/2024, 9:00 AM GMT-4,2106,23.2477222,57.75972976,44.36659531,-72.85460358,15.34545408,360.4836784,,
9/5/2024, 9:00 AM GMT-4,2107,23.26372755,57.80668815,44.36651859,-72.85429742,15.34788676,360.664483,,
9/5/2024, 9:00 AM GMT-4,2108,23.27971258,57.75644873,44.36643956,-72.85399286,15.34834827,360.1019473,,
9/5/2024, 9:00 AM GMT-4,2109,23.29566197,57.75345783,44.36636054,-72.85368906,15.35046963,360.5911172,,
9/5/2024, 9:00 AM GMT-4,2110,23.31167372,57.84331706,44.36628131,-72.85338402,15.35192924,358.5487376,,
9/5/2024, 9:00 AM GMT-4,2111,23.32766903,57.91543569,44.36620116,-72.85307981,15.34913831,358.5845228,,
9/5/2024, 9:00 AM GMT-4,2112,23.34361713,57.97865843,44.36612258,-72.85277581,15.34666808,357.8976442,,
9/5/2024, 9:00 AM GMT-4,2113,23.35967795,58.04085718,44.36604089,-72.85247098,15.33850646,357.7376425,,
9/5/2024, 9:00 AM GMT-4,2114,23.37581152,58.08109565,44.36595839,-72.852165,15.33630219,358.034705,,
9/5/2024, 9:00 AM GMT-4,2115,23.39200197,58.0589519,44.36587893,-72.85185623,15.33512887,356.7972978,,
9/5/2024, 9:00 AM GMT-4,2116,23.40814305,58.03492658,44.36579898,-72.85154877,15.33523525,354.9606471,,
9/5/2024, 9:00 AM GMT-4,2117,23.42418387,57.9983574,44.36571786,-72.85124408,15.33701869,357.7105519,,
9/5/2024, 9:00 AM GMT-4,2118,23.44029125,58.05052533,44.36563734,-72.85093764,15.33456098,356.1789091,,
9/5/2024, 9:00 AM GMT-4,2119,23.45642213,58.08208124,44.36555611,-72.85063106,15.33320149,355.9115931,,
9/5/2024, 9:00 AM GMT-4,2120,23.47250586,58.10055996,44.36547632,-72.85032475,15.33296839,356.0728794,,
9/5/2024, 9:00 AM GMT-4,2121,23.48871562,58.17252499,44.36539508,-72.85001648,15.33215959,354.930054,,
9/5/2024, 9:00 AM GMT-4,2122,23.50474508,58.03863001,44.36531451,-72.84971175,15.33036675,356.6546259,,
9/5/2024, 9:00 AM GMT-4,2123,23.52081664,57.99427425,44.36523534,-72.84940539,15.32986614,357.0273438,,
9/5/2024, 9:00 AM GMT-4,2124,23.53696559,58.0533669,44.36515454,-72.8490982,15.32904794,355.9380578,,
9/5/2024, 9:00 AM GMT-4,2125,23.55311308,58.05056373,44.36507336,-72.84879124,15.32706268,355.2454455,,
9/5/2024, 9:00 AM GMT-4,2126,23.56919773,58.04008066,44.36499285,-72.84848528,15.32545133,355.909864,,
9/5/2024, 9:00 AM GMT-4,2127,23.58529767,58.06738701,44.36491123,-72.84817958,15.3248193,354.0607805,,
9/5/2024, 9:00 AM GMT-4,2128,23.60138315,58.07582638,44.36482834,-72.84787486,15.32350674,355.339166,,
9/5/2024, 9:00 AM GMT-4,2129,23.61748529,58.09202672,44.36474778,-72.84756855,15.32149802,353.5409267,,
9/5/2024, 9:00 AM GMT-4,2130,23.63352411,57.99796914,44.36466909,-72.84726267,15.31961289,354.9275324,,
9/5/2024, 9:00 AM GMT-4,2131,23.64973282,58.05885377,44.36458962,-72.84695351,15.32064228,354.2942193,,
9/5/2024, 9:00 AM GMT-4,2132,23.66590855,58.18572591,44.36451058,-72.84664485,15.320162,351.1270512,,
9/5/2024, 9:00 AM GMT-4,2133,23.68203592,58.17808013,44.3644285,-72.8463388,15.30885589,350.8615747,,
9/5/2024, 9:00 AM GMT-4,2134,23.69801191,57.96176263,44.36435005,-72.84603415,15.30795478,352.2795644,,
9/5/2024, 9:00 AM GMT-4,2135,23.71399526,57.7507144,44.36426944,-72.84573044,15.30706931,353.99412,,
9/5/2024, 9:00 AM GMT-4,2136,23.72985865,57.59129224,44.36418888,-72.8454293,15.30730241,356.1998349,,
9/5/2024, 9:00 AM GMT-4,2137,23.7458906,57.58903946,44.36410548,-72.84512602,15.30309567,356.6840611,,
9/5/2024, 9:00 AM GMT-4,2138,23.76169886,57.47005631,44.36402119,-72.84482809,15.29622158,360.7200503,,
9/5/2024, 9:00 AM GMT-4,2139,23.77766429,57.51733469,44.36393129,-72.84452992,15.28521271,362.7772619,,
9/5/2024, 9:00 AM GMT-4,2140,23.79358757,57.58494778,44.36384012,-72.84423344,15.27515032,365.0357496,,
9/5/2024, 9:00 AM GMT-4,2141,23.80967277,57.7362335,44.36374684,-72.84393467,15.26501127,366.8516819,,
9/5/2024, 9:00 AM GMT-4,2142,23.82548121,57.69314493,44.36365316,-72.84364227,15.25522266,372.12285,,
9/5/2024, 9:00 AM GMT-4,2143,23.84161149,57.88066703,44.36355928,-72.84334286,15.24568748,371.740812,,
9/5/2024, 9:00 AM GMT-4,2144,23.85783828,58.14879407,44.36346481,-72.84304169,15.23772611,371.6952932,,
9/5/2024, 9:00 AM GMT-4,2145,23.87383666,58.15108524,44.36337036,-72.84274556,15.22978665,374.401643,,
9/5/2024, 9:00 AM GMT-4,2146,23.89001966,58.20661953,44.36327427,-72.84244636,15.22165007,375.2864481,,
9/5/2024, 9:00 AM GMT-4,2147,23.90608466,58.15521533,44.36318102,-72.84214801,15.21395153,374.1819627,,
9/5/2024, 9:00 AM GMT-4,2148,23.92221732,58.24893584,44.36309084,-72.84184634,15.21044252,378.0780708,,
9/5/2024, 9:00 AM GMT-4,2149,23.93825945,58.07769942,44.36301113,-72.84154091,15.20512347,378.8356668,,
9/5/2024, 9:00 AM GMT-4,2150,23.95430736,57.99708169,44.36293491,-72.84123361,15.20296143,380.6040267,,
9/5/2024, 9:00 AM GMT-4,2151,23.97014607,57.8828558,44.36286391,-72.84092834,15.20375303,386.7657837,,
9/5/2024, 9:00 AM GMT-4,2152,23.98618766,57.92043617,44.36279887,-72.84061619,15.18407724,388.9136962,,
9/5/2024, 9:00 AM GMT-4,2153,24.00229217,57.93574479,44.36274076,-72.84030006,15.18266925,386.7027735,,
9/5/2024, 9:01 AM GMT-4,2154,24.01832829,57.9264905,44.36268791,-72.83998356,15.17348138,389.757051,,
9/5/2024, 9:01 AM GMT-4,2155,24.03441873,57.86983409,44.36263891,-72.83966472,15.16251788,390.6358296,,
9/5/2024, 9:01 AM GMT-4,2156,24.05044702,57.92936193,44.36259239,-72.83934644,15.14559548,393.7452216,,
9/5/2024, 9:01 AM GMT-4,2157,24.06642399,57.99808007,44.36255088,-72.83902786,15.13150312,396.7912078,,
9/5/2024, 9:01 AM GMT-4,2158,24.08230101,57.95843467,44.36251442,-72.83871013,15.11044907,397.5418613,,
9/5/2024, 9:01 AM GMT-4,2159,24.09817531,57.99482891,44.36247795,-72.83839246,15.09500506,399.1073157,,
9/5/2024, 9:01 AM GMT-4,2160,24.11419785,58.0883745,44.36244324,-72.83807136,15.08476119,397.8083608,,
9/5/2024, 9:01 AM GMT-4,2161,24.13008842,58.05700206,44.36240805,-72.83775307,15.07534491,401.0717227,,
9/5/2024, 9:01 AM GMT-4,2162,24.14621921,58.17958198,44.3623729,-72.83742985,15.06647461,399.68576,,
9/5/2024, 9:01 AM GMT-4,2163,24.1621422,58.22169349,44.36233719,-72.83711101,15.05730238,401.2725749,,
9/5/2024, 9:01 AM GMT-4,2164,24.17804778,58.17880545,44.36230202,-72.83679241,15.05136382,403.6779845,,
9/5/2024, 9:01 AM GMT-4,2165,24.1940691,58.15224576,44.36226716,-72.83647137,15.04840392,404.2356642,,
9/5/2024, 9:01 AM GMT-4,2166,24.21004758,58.10618336,44.36223317,-72.83615103,15.04204609,406.0133609,,
9/5/2024, 9:01 AM GMT-4,2167,24.22607574,58.1203656,44.36219799,-72.83582992,15.0360121,408.4948632,,
9/5/2024, 9:01 AM GMT-4,2168,24.24206909,58.06882486,44.36216214,-72.83550967,15.03373117,409.9440623,,
9/5/2024, 9:01 AM GMT-4,2169,24.25798411,57.98271598,44.36212814,-72.83519063,15.03027848,412.2639627,,
9/5/2024, 9:01 AM GMT-4,2170,24.27396869,57.91957858,44.36209316,-72.83487037,15.02865147,412.2565313,,
9/5/2024, 9:01 AM GMT-4,2171,24.29002547,57.96827775,44.36205951,-72.83454835,15.02759392,410.2225051,,
9/5/2024, 9:01 AM GMT-4,2172,24.30603133,58.04456487,44.36202524,-72.83422751,15.00492851,410.7406308,,
9/5/2024, 9:01 AM GMT-4,2173,24.32211655,58.1116233,44.36198819,-72.83390564,15.00106594,411.9967285,,
9/5/2024, 9:01 AM GMT-4,2174,24.33815766,58.14718129,44.36195266,-72.83358434,14.99650095,412.7218657,,
9/5/2024, 9:01 AM GMT-4,2175,24.35411261,58.09400643,44.36191681,-72.83326488,14.99138058,415.5520554,,
9/5/2024, 9:01 AM GMT-4,2176,24.3699318,57.94284871,44.36188375,-72.83294761,14.98588475,418.4079121,,
9/5/2024, 9:01 AM GMT-4,2177,24.38595267,57.9498545,44.36185107,-72.83262613,14.98001971,418.1501627,,
9/5/2024, 9:01 AM GMT-4,2178,24.4019116,57.95156968,44.36181666,-72.83230628,14.9769769,420.2694838,,
9/5/2024, 9:01 AM GMT-4,2179,24.41797084,57.96838442,44.36178339,-72.83198414,14.97679856,419.5213448,,
9/5/2024, 9:01 AM GMT-4,2180,24.43389849,57.94461509,44.36174741,-72.83166526,14.97477576,423.5990423,,
9/5/2024, 9:01 AM GMT-4,2181,24.45004897,58.0074709,44.36171214,-72.83134167,14.97218663,420.9290943,,
9/5/2024, 9:01 AM GMT-4,2182,24.46598025,57.96352047,44.36167589,-72.83102278,14.96816918,424.2320617,,
9/5/2024, 9:01 AM GMT-4,2183,24.48207004,57.97225424,44.36164091,-72.83070037,14.96244495,424.2714036,,
9/5/2024, 9:01 AM GMT-4,2184,24.49805292,57.92280841,44.36160498,-72.83038035,14.95922692,425.7684145,,
